Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
Countries,EGY,Egypt,2023,MEASLES,Measles,"Per 100,000 population",43.29
Countries,EGY,Egypt,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",35.81
Countries,EGY,Egypt,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",7.83
Countries,EGY,Egypt,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.9
Countries,EGY,Egypt,2023,POLIO,Poliomyelitis,"Per 100,000 population",10.46
Countries,EGY,Egypt,2023,HEPB,Hepatitis B,"Per 100,000 population",34.63
Countries,EGY,Egypt,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",78.9
Countries,EGY,Egypt,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",132.48
Countries,EGY,Egypt,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",169.76
Countries,EGY,Egypt,2024,MEASLES,Measles,"Per 100,000 population",34.75
Countries,EGY,Egypt,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",26.51
Countries,EGY,Egypt,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",3.99
Countries,EGY,Egypt,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.05
Countries,EGY,Egypt,2024,POLIO,Poliomyelitis,"Per 100,000 population",20.21
Countries,EGY,Egypt,2024,HEPB,Hepatitis B,"Per 100,000 population",26.8
Countries,EGY,Egypt,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",81.96
Countries,EGY,Egypt,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",122.37
Countries,EGY,Egypt,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",172.05
Countries,ZAF,South Africa,2010,MEASLES,Measles,"Per 100,000 population",37.6
Countries,ZAF,South Africa,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",11.12
Countries,ZAF,South Africa,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.87
Countries,ZAF,South Africa,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,ZAF,South Africa,2010,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2010,HEPB,Hepatitis B,"Per 100,000 population",12.89
Countries,ZAF,South Africa,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",52.18
Countries,ZAF,South Africa,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",83.96
Countries,ZAF,South Africa,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",109.14
Countries,ZAF,South Africa,2011,MEASLES,Measles,"Per 100,000 population",30.56
Countries,ZAF,South Africa,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",21.92
Countries,ZAF,South Africa,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",4.0
Countries,ZAF,South Africa,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.18
Countries,ZAF,South Africa,2011,POLIO,Poliomyelitis,"Per 100,000 population",10.83
Countries,ZAF,South Africa,2011,HEPB,Hepatitis B,"Per 100,000 population",20.7
Countries,ZAF,South Africa,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",50.78
Countries,ZAF,South Africa,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",68.61
Countries,ZAF,South Africa,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",97.31
Countries,ZAF,South Africa,2012,MEASLES,Measles,"Per 100,000 population",32.73
Countries,ZAF,South Africa,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",16.37
Countries,ZAF,South Africa,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",5.06
Countries,ZAF,South Africa,2012,POLIO,Poliomyelitis,"Per 100,000 population",5.8
Countries,ZAF,South Africa,2012,HEPB,Hepatitis B,"Per 100,000 population",18.84
Countries,ZAF,South Africa,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",56.25
Countries,ZAF,South Africa,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",87.86
Countries,ZAF,South Africa,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",103.42
Countries,ZAF,South Africa,2013,MEASLES,Measles,"Per 100,000 population",32.11
Countries,ZAF,South Africa,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",8.99
Countries,ZAF,South Africa,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",9.03
Countries,ZAF,South Africa,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,ZAF,South Africa,2013,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2013,HEPB,Hepatitis B,"Per 100,000 population",12.44
Countries,ZAF,South Africa,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",40.55
Countries,ZAF,South Africa,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",88.51
Countries,ZAF,South Africa,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",110.01
Countries,ZAF,South Africa,2014,MEASLES,Measles,"Per 100,000 population",22.12
Countries,ZAF,South Africa,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",22.66
Countries,ZAF,South Africa,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.27
Countries,ZAF,South Africa,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.35
Countries,ZAF,South Africa,2014,POLIO,Poliomyelitis,"Per 100,000 population",3.0
Countries,ZAF,South Africa,2014,HEPB,Hepatitis B,"Per 100,000 population",18.87
Countries,ZAF,South Africa,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",40.88
Countries,ZAF,South Africa,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",71.9
Countries,ZAF,South Africa,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",100.05
Countries,ZAF,South Africa,2015,MEASLES,Measles,"Per 100,000 population",26.95
Countries,ZAF,South Africa,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",14.52
Countries,ZAF,South Africa,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",13.92
Countries,ZAF,South Africa,2015,POLIO,Poliomyelitis,"Per 100,000 population",5.06
Countries,ZAF,South Africa,2015,HEPB,Hepatitis B,"Per 100,000 population",19.13
Countries,ZAF,South Africa,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",34.69
Countries,ZAF,South Africa,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",74.4
Countries,ZAF,South Africa,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",94.68
Countries,ZAF,South Africa,2016,MEASLES,Measles,"Per 100,000 population",13.75
Countries,ZAF,South Africa,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",15.27
Countries,ZAF,South Africa,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.88
Countries,ZAF,South Africa,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",13.43
Countries,ZAF,South Africa,2016,POLIO,Poliomyelitis,"Per 100,000 population",11.86
Countries,ZAF,South Africa,2016,HEPB,Hepatitis B,"Per 100,000 population",9.46
Countries,ZAF,South Africa,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",35.36
Countries,ZAF,South Africa,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",60.53
Countries,ZAF,South Africa,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",85.43
Countries,ZAF,South Africa,2017,MEASLES,Measles,"Per 100,000 population",27.8
Countries,ZAF,South Africa,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",14.67
Countries,ZAF,South Africa,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",5.0
Countries,ZAF,South Africa,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,ZAF,South Africa,2017,POLIO,Poliomyelitis,"Per 100,000 population",6.63
Countries,ZAF,South Africa,2017,HEPB,Hepatitis B,"Per 100,000 population",12.59
Countries,ZAF,South Africa,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",26.69
Countries,ZAF,South Africa,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",60.31
Countries,ZAF,South Africa,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",74.72
Countries,ZAF,South Africa,2018,MEASLES,Measles,"Per 100,000 population",13.43
Countries,ZAF,South Africa,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",21.63
Countries,ZAF,South Africa,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",4.31
Countries,ZAF,South Africa,2018,POLIO,Poliomyelitis,"Per 100,000 population",2.13
Countries,ZAF,South Africa,2018,HEPB,Hepatitis B,"Per 100,000 population",21.91
Countries,ZAF,South Africa,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",31.92
Countries,ZAF,South Africa,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",46.81
Countries,ZAF,South Africa,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",75.0
Countries,ZAF,South Africa,2019,MEASLES,Measles,"Per 100,000 population",26.19
Countries,ZAF,South Africa,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",10.96
Countries,ZAF,South Africa,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",5.71
Countries,ZAF,South Africa,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.88
Countries,ZAF,South Africa,2019,POLIO,Poliomyelitis,"Per 100,000 population",1.94
Countries,ZAF,South Africa,2019,HEPB,Hepatitis B,"Per 100,000 population",18.07
Countries,ZAF,South Africa,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",28.36
Countries,ZAF,South Africa,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",54.09
Countries,ZAF,South Africa,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",70.62
Countries,ZAF,South Africa,2020,MEASLES,Measles,"Per 100,000 population",26.29
Countries,ZAF,South Africa,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",13.96
Countries,ZAF,South Africa,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",13.45
Countries,ZAF,South Africa,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",7.99
Countries,ZAF,South Africa,2020,POLIO,Poliomyelitis,"Per 100,000 population",10.2
Countries,ZAF,South Africa,2020,HEPB,Hepatitis B,"Per 100,000 population",26.06
Countries,ZAF,South Africa,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",44.42
Countries,ZAF,South Africa,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",71.61
Countries,ZAF,South Africa,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",89.01
Countries,ZAF,South Africa,2021,MEASLES,Measles,"Per 100,000 population",22.11
Countries,ZAF,South Africa,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",13.08
Countries,ZAF,South Africa,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.56
Countries,ZAF,South Africa,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.09
Countries,ZAF,South Africa,2021,POLIO,Poliomyelitis,"Per 100,000 population",9.91
Countries,ZAF,South Africa,2021,HEPB,Hepatitis B,"Per 100,000 population",23.65
Countries,ZAF,South Africa,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",38.99
Countries,ZAF,South Africa,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",78.19
Countries,ZAF,South Africa,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",101.82
Countries,ZAF,South Africa,2022,MEASLES,Measles,"Per 100,000 population",16.95
Countries,ZAF,South Africa,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",18.9
Countries,ZAF,South Africa,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",6.66
Countries,ZAF,South Africa,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,ZAF,South Africa,2022,POLIO,Poliomyelitis,"Per 100,000 population",14.76
Countries,ZAF,South Africa,2022,HEPB,Hepatitis B,"Per 100,000 population",10.09
Countries,ZAF,South Africa,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",36.68
Countries,ZAF,South Africa,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",57.76
Countries,ZAF,South Africa,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",62.22
Countries,ZAF,South Africa,2023,MEASLES,Measles,"Per 100,000 population",16.82
Countries,ZAF,South Africa,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",15.82
Countries,ZAF,South Africa,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.56
Countries,ZAF,South Africa,2023,POLIO,Poliomyelitis,"Per 100,000 population",8.28
Countries,ZAF,South Africa,2023,HEPB,Hepatitis B,"Per 100,000 population",17.23
Countries,ZAF,South Africa,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",25.88
Countries,ZAF,South Africa,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",54.16
Countries,ZAF,South Africa,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",66.23
Countries,ZAF,South Africa,2024,MEASLES,Measles,"Per 100,000 population",17.82
Countries,ZAF,South Africa,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",8.47
Countries,ZAF,South Africa,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,ZAF,South Africa,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.0
Countries,ZAF,South Africa,2024,POLIO,Poliomyelitis,"Per 100,000 population",10.78
Countries,ZAF,South Africa,2024,HEPB,Hepatitis B,"Per 100,000 population",11.72
Countries,ZAF,South Africa,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",24.77
Countries,ZAF,South Africa,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",52.57
Countries,ZAF,South Africa,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",63.16
Countries,GBR,United Kingdom,2010,MEASLES,Measles,"Per 100,000 population",3.79
Countries,GBR,United Kingdom,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.79
Countries,GBR,United Kingdom,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2010,POLIO,Poliomyelitis,"Per 100,000 population",1.18
Countries,GBR,United Kingdom,2010,HEPB,Hepatitis B,"Per 100,000 population",2.12
Countries,GBR,United Kingdom,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",6.32
Countries,GBR,United Kingdom,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",8.93
Countries,GBR,United Kingdom,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",12.77
Countries,GBR,United Kingdom,2011,MEASLES,Measles,"Per 100,000 population",3.92
Countries,GBR,United Kingdom,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.61
Countries,GBR,United Kingdom,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.32
Countries,GBR,United Kingdom,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2011,POLIO,Poliomyelitis,"Per 100,000 population",1.36
Countries,GBR,United Kingdom,2011,HEPB,Hepatitis B,"Per 100,000 population",2.65
Countries,GBR,United Kingdom,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.82
Countries,GBR,United Kingdom,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.48
Countries,GBR,United Kingdom,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.38
Countries,GBR,United Kingdom,2012,MEASLES,Measles,"Per 100,000 population",0.89
Countries,GBR,United Kingdom,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.62
Countries,GBR,United Kingdom,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.29
Countries,GBR,United Kingdom,2012,POLIO,Poliomyelitis,"Per 100,000 population",0.47
Countries,GBR,United Kingdom,2012,HEPB,Hepatitis B,"Per 100,000 population",2.91
Countries,GBR,United Kingdom,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",6.03
Countries,GBR,United Kingdom,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",9.08
Countries,GBR,United Kingdom,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",11.72
Countries,GBR,United Kingdom,2013,MEASLES,Measles,"Per 100,000 population",3.39
Countries,GBR,United Kingdom,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",3.69
Countries,GBR,United Kingdom,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2013,POLIO,Poliomyelitis,"Per 100,000 population",1.54
Countries,GBR,United Kingdom,2013,HEPB,Hepatitis B,"Per 100,000 population",3.54
Countries,GBR,United Kingdom,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",6.11
Countries,GBR,United Kingdom,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",9.29
Countries,GBR,United Kingdom,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",14.04
Countries,GBR,United Kingdom,2014,MEASLES,Measles,"Per 100,000 population",3.14
Countries,GBR,United Kingdom,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.13
Countries,GBR,United Kingdom,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.7
Countries,GBR,United Kingdom,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.67
Countries,GBR,United Kingdom,2014,POLIO,Poliomyelitis,"Per 100,000 population",1.56
Countries,GBR,United Kingdom,2014,HEPB,Hepatitis B,"Per 100,000 population",3.28
Countries,GBR,United Kingdom,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.82
Countries,GBR,United Kingdom,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",10.42
Countries,GBR,United Kingdom,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",8.66
Countries,GBR,United Kingdom,2015,MEASLES,Measles,"Per 100,000 population",0.79
Countries,GBR,United Kingdom,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.28
Countries,GBR,United Kingdom,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.55
Countries,GBR,United Kingdom,2015,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2015,HEPB,Hepatitis B,"Per 100,000 population",2.06
Countries,GBR,United Kingdom,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.63
Countries,GBR,United Kingdom,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",10.07
Countries,GBR,United Kingdom,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.56
Countries,GBR,United Kingdom,2016,MEASLES,Measles,"Per 100,000 population",0.89
Countries,GBR,United Kingdom,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.94
Countries,GBR,United Kingdom,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2016,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2016,HEPB,Hepatitis B,"Per 100,000 population",2.67
Countries,GBR,United Kingdom,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",3.13
Countries,GBR,United Kingdom,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",4.71
Countries,GBR,United Kingdom,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.95
Countries,GBR,United Kingdom,2017,MEASLES,Measles,"Per 100,000 population",2.89
Countries,GBR,United Kingdom,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.95
Countries,GBR,United Kingdom,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.59
Countries,GBR,United Kingdom,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2017,POLIO,Poliomyelitis,"Per 100,000 population",0.61
Countries,GBR,United Kingdom,2017,HEPB,Hepatitis B,"Per 100,000 population",2.49
Countries,GBR,United Kingdom,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.52
Countries,GBR,United Kingdom,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.4
Countries,GBR,United Kingdom,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.7
Countries,GBR,United Kingdom,2018,MEASLES,Measles,"Per 100,000 population",3.61
Countries,GBR,United Kingdom,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.53
Countries,GBR,United Kingdom,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.92
Countries,GBR,United Kingdom,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.52
Countries,GBR,United Kingdom,2018,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2018,HEPB,Hepatitis B,"Per 100,000 population",2.2
Countries,GBR,United Kingdom,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",2.89
Countries,GBR,United Kingdom,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.78
Countries,GBR,United Kingdom,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.38
Countries,GBR,United Kingdom,2019,MEASLES,Measles,"Per 100,000 population",3.63
Countries,GBR,United Kingdom,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",0.82
Countries,GBR,United Kingdom,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.45
Countries,GBR,United Kingdom,2019,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2019,HEPB,Hepatitis B,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",3.85
Countries,GBR,United Kingdom,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.59
Countries,GBR,United Kingdom,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.47
Countries,GBR,United Kingdom,2020,MEASLES,Measles,"Per 100,000 population",4.88
Countries,GBR,United Kingdom,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.38
Countries,GBR,United Kingdom,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.97
Countries,GBR,United Kingdom,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.17
Countries,GBR,United Kingdom,2020,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2020,HEPB,Hepatitis B,"Per 100,000 population",1.37
Countries,GBR,United Kingdom,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.69
Countries,GBR,United Kingdom,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",10.86
Countries,GBR,United Kingdom,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",12.59
Countries,GBR,United Kingdom,2021,MEASLES,Measles,"Per 100,000 population",3.4
Countries,GBR,United Kingdom,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.95
Countries,GBR,United Kingdom,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.81
Countries,GBR,United Kingdom,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2021,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2021,HEPB,Hepatitis B,"Per 100,000 population",1.61
Countries,GBR,United Kingdom,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",6.71
Countries,GBR,United Kingdom,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",8.11
Countries,GBR,United Kingdom,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",11.11
Countries,GBR,United Kingdom,2022,MEASLES,Measles,"Per 100,000 population",2.65
Countries,GBR,United Kingdom,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",0.66
Countries,GBR,United Kingdom,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.5
Countries,GBR,United Kingdom,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.37
Countries,GBR,United Kingdom,2022,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2022,HEPB,Hepatitis B,"Per 100,000 population",1.38
Countries,GBR,United Kingdom,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",2.87
Countries,GBR,United Kingdom,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.74
Countries,GBR,United Kingdom,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",8.43
Countries,GBR,United Kingdom,2023,MEASLES,Measles,"Per 100,000 population",1.18
Countries,GBR,United Kingdom,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.7
Countries,GBR,United Kingdom,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.45
Countries,GBR,United Kingdom,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,GBR,United Kingdom,2023,POLIO,Poliomyelitis,"Per 100,000 population",1.8
Countries,GBR,United Kingdom,2023,HEPB,Hepatitis B,"Per 100,000 population",0.68
Countries,GBR,United Kingdom,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.98
Countries,GBR,United Kingdom,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.28
Countries,GBR,United Kingdom,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",7.21
Countries,GBR,United Kingdom,2024,MEASLES,Measles,"Per 100,000 population",1.83
Countries,GBR,United Kingdom,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.44
Countries,GBR,United Kingdom,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.32
Countries,GBR,United Kingdom,2024,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,GBR,United Kingdom,2024,HEPB,Hepatitis B,"Per 100,000 population",1.53
