Group,Code,Name,Year,Disease,Disease_description,Cases
Countries,JPN,Japan,2019,INFLUENZA,Seasonal Influenza,886
Countries,JPN,Japan,2020,MEASLES,Measles,265
Countries,JPN,Japan,2020,PERTUSSIS,Pertussis (Whooping Cough),278
Countries,JPN,Japan,2020,DIPHTHERIA,Diphtheria,32
Countries,JPN,Japan,2020,TETANUS,Neonatal Tetanus,46
Countries,JPN,Japan,2020,POLIO,Poliomyelitis,90
Countries,JPN,Japan,2020,HEPB,Hepatitis B,202
Countries,JPN,Japan,2020,TUBERCULOSIS,Tuberculosis,597
Countries,JPN,Japan,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,1014
Countries,JPN,Japan,2020,INFLUENZA,Seasonal Influenza,883
Countries,JPN,Japan,2021,MEASLES,Measles,319
Countries,JPN,Japan,2021,PERTUSSIS,Pertussis (Whooping Cough),139
Countries,JPN,Japan,2021,DIPHTHERIA,Diphtheria,11
Countries,JPN,Japan,2021,TETANUS,Neonatal Tetanus,78
Countries,JPN,Japan,2021,POLIO,Poliomyelitis,27
Countries,JPN,Japan,2021,HEPB,Hepatitis B,253
Countries,JPN,Japan,2021,TUBERCULOSIS,Tuberculosis,454
Countries,JPN,Japan,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,548
Countries,JPN,Japan,2021,INFLUENZA,Seasonal Influenza,1155
Countries,JPN,Japan,2022,MEASLES,Measles,87
Countries,JPN,Japan,2022,PERTUSSIS,Pertussis (Whooping Cough),27
Countries,JPN,Japan,2022,DIPHTHERIA,Diphtheria,60
Countries,JPN,Japan,2022,TETANUS,Neonatal Tetanus,60
Countries,JPN,Japan,2022,POLIO,Poliomyelitis,170
Countries,JPN,Japan,2022,HEPB,Hepatitis B,76
Countries,JPN,Japan,2022,TUBERCULOSIS,Tuberculosis,235
Countries,JPN,Japan,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,631
Countries,JPN,Japan,2022,INFLUENZA,Seasonal Influenza,1071
Countries,JPN,Japan,2023,MEASLES,Measles,248
Countries,JPN,Japan,2023,PERTUSSIS,Pertussis (Whooping Cough),75
Countries,JPN,Japan,2023,DIPHTHERIA,Diphtheria,166
Countries,JPN,Japan,2023,TETANUS,Neonatal Tetanus,7
Countries,JPN,Japan,2023,POLIO,Poliomyelitis,28
Countries,JPN,Japan,2023,HEPB,Hepatitis B,26
Countries,JPN,Japan,2023,TUBERCULOSIS,Tuberculosis,458
Countries,JPN,Japan,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,639
Countries,JPN,Japan,2023,INFLUENZA,Seasonal Influenza,705
Countries,JPN,Japan,2024,MEASLES,Measles,412
Countries,JPN,Japan,2024,PERTUSSIS,Pertussis (Whooping Cough),96
Countries,JPN,Japan,2024,DIPHTHERIA,Diphtheria,89
Countries,JPN,Japan,2024,TETANUS,Neonatal Tetanus,45
Countries,JPN,Japan,2024,POLIO,Poliomyelitis,11
Countries,JPN,Japan,2024,HEPB,Hepatitis B,183
Countries,JPN,Japan,2024,TUBERCULOSIS,Tuberculosis,441
Countries,JPN,Japan,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,437
Countries,JPN,Japan,2024,INFLUENZA,Seasonal Influenza,1035
Countries,MEX,Mexico,2010,MEASLES,Measles,2919
Countries,MEX,Mexico,2010,PERTUSSIS,Pertussis (Whooping Cough),3677
Countries,MEX,Mexico,2010,DIPHTHERIA,Diphtheria,10
Countries,MEX,Mexico,2010,TETANUS,Neonatal Tetanus,9
Countries,MEX,Mexico,2010,POLIO,Poliomyelitis,1476
Countries,MEX,Mexico,2010,HEPB,Hepatitis B,1292
Countries,MEX,Mexico,2010,TUBERCULOSIS,Tuberculosis,3525
Countries,MEX,Mexico,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,7979
Countries,MEX,Mexico,2010,INFLUENZA,Seasonal Influenza,10097
Countries,MEX,Mexico,2011,MEASLES,Measles,2246
Countries,MEX,Mexico,2011,PERTUSSIS,Pertussis (Whooping Cough),3040
Countries,MEX,Mexico,2011,DIPHTHERIA,Diphtheria,382
Countries,MEX,Mexico,2011,TETANUS,Neonatal Tetanus,781
Countries,MEX,Mexico,2011,POLIO,Poliomyelitis,525
Countries,MEX,Mexico,2011,HEPB,Hepatitis B,4049
Countries,MEX,Mexico,2011,TUBERCULOSIS,Tuberculosis,4808
Countries,MEX,Mexico,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,7395
Countries,MEX,Mexico,2011,INFLUENZA,Seasonal Influenza,14229
Countries,MEX,Mexico,2012,MEASLES,Measles,3390
Countries,MEX,Mexico,2012,PERTUSSIS,Pertussis (Whooping Cough),2018
Countries,MEX,Mexico,2012,DIPHTHERIA,Diphtheria,523
Countries,MEX,Mexico,2012,TETANUS,Neonatal Tetanus,137
Countries,MEX,Mexico,2012,POLIO,Poliomyelitis,672
Countries,MEX,Mexico,2012,HEPB,Hepatitis B,2261
Countries,MEX,Mexico,2012,TUBERCULOSIS,Tuberculosis,3832
Countries,MEX,Mexico,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,7910
Countries,MEX,Mexico,2012,INFLUENZA,Seasonal Influenza,9561
Countries,MEX,Mexico,2013,MEASLES,Measles,2451
Countries,MEX,Mexico,2013,PERTUSSIS,Pertussis (Whooping Cough),1208
Countries,MEX,Mexico,2013,DIPHTHERIA,Diphtheria,923
Countries,MEX,Mexico,2013,TETANUS,Neonatal Tetanus,407
Countries,MEX,Mexico,2013,POLIO,Poliomyelitis,1319
Countries,MEX,Mexico,2013,HEPB,Hepatitis B,2008
Countries,MEX,Mexico,2013,TUBERCULOSIS,Tuberculosis,5122
Countries,MEX,Mexico,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,7236
Countries,MEX,Mexico,2013,INFLUENZA,Seasonal Influenza,9963
Countries,MEX,Mexico,2014,MEASLES,Measles,1671
Countries,MEX,Mexico,2014,PERTUSSIS,Pertussis (Whooping Cough),1311
Countries,MEX,Mexico,2014,DIPHTHERIA,Diphtheria,10
Countries,MEX,Mexico,2014,TETANUS,Neonatal Tetanus,115
Countries,MEX,Mexico,2014,POLIO,Poliomyelitis,10
Countries,MEX,Mexico,2014,HEPB,Hepatitis B,918
Countries,MEX,Mexico,2014,TUBERCULOSIS,Tuberculosis,3476
Countries,MEX,Mexico,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,7084
Countries,MEX,Mexico,2014,INFLUENZA,Seasonal Influenza,9339
Countries,MEX,Mexico,2015,MEASLES,Measles,2083
Countries,MEX,Mexico,2015,PERTUSSIS,Pertussis (Whooping Cough),990
Countries,MEX,Mexico,2015,DIPHTHERIA,Diphtheria,9
Countries,MEX,Mexico,2015,TETANUS,Neonatal Tetanus,10
Countries,MEX,Mexico,2015,POLIO,Poliomyelitis,6
Countries,MEX,Mexico,2015,HEPB,Hepatitis B,1453
Countries,MEX,Mexico,2015,TUBERCULOSIS,Tuberculosis,4268
Countries,MEX,Mexico,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,7771
Countries,MEX,Mexico,2015,INFLUENZA,Seasonal Influenza,8088
Countries,MEX,Mexico,2016,MEASLES,Measles,2475
Countries,MEX,Mexico,2016,PERTUSSIS,Pertussis (Whooping Cough),943
Countries,MEX,Mexico,2016,DIPHTHERIA,Diphtheria,11
Countries,MEX,Mexico,2016,TETANUS,Neonatal Tetanus,186
Countries,MEX,Mexico,2016,POLIO,Poliomyelitis,681
Countries,MEX,Mexico,2016,HEPB,Hepatitis B,2413
Countries,MEX,Mexico,2016,TUBERCULOSIS,Tuberculosis,3389
Countries,MEX,Mexico,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,5819
Countries,MEX,Mexico,2016,INFLUENZA,Seasonal Influenza,10188
Countries,MEX,Mexico,2017,MEASLES,Measles,1179
Countries,MEX,Mexico,2017,PERTUSSIS,Pertussis (Whooping Cough),1582
Countries,MEX,Mexico,2017,DIPHTHERIA,Diphtheria,242
Countries,MEX,Mexico,2017,TETANUS,Neonatal Tetanus,11
Countries,MEX,Mexico,2017,POLIO,Poliomyelitis,12
Countries,MEX,Mexico,2017,HEPB,Hepatitis B,1156
Countries,MEX,Mexico,2017,TUBERCULOSIS,Tuberculosis,4166
Countries,MEX,Mexico,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,6865
Countries,MEX,Mexico,2017,INFLUENZA,Seasonal Influenza,8756
Countries,MEX,Mexico,2018,MEASLES,Measles,1156
Countries,MEX,Mexico,2018,PERTUSSIS,Pertussis (Whooping Cough),1627
Countries,MEX,Mexico,2018,DIPHTHERIA,Diphtheria,286
Countries,MEX,Mexico,2018,TETANUS,Neonatal Tetanus,163
Countries,MEX,Mexico,2018,POLIO,Poliomyelitis,852
Countries,MEX,Mexico,2018,HEPB,Hepatitis B,1621
Countries,MEX,Mexico,2018,TUBERCULOSIS,Tuberculosis,3458
Countries,MEX,Mexico,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,5208
Countries,MEX,Mexico,2018,INFLUENZA,Seasonal Influenza,8873
Countries,MEX,Mexico,2019,MEASLES,Measles,3150
Countries,MEX,Mexico,2019,PERTUSSIS,Pertussis (Whooping Cough),2061
Countries,MEX,Mexico,2019,DIPHTHERIA,Diphtheria,458
Countries,MEX,Mexico,2019,TETANUS,Neonatal Tetanus,8
Countries,MEX,Mexico,2019,POLIO,Poliomyelitis,8
Countries,MEX,Mexico,2019,HEPB,Hepatitis B,1332
Countries,MEX,Mexico,2019,TUBERCULOSIS,Tuberculosis,3466
Countries,MEX,Mexico,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,5688
Countries,MEX,Mexico,2019,INFLUENZA,Seasonal Influenza,8040
Countries,MEX,Mexico,2020,MEASLES,Measles,2660
Countries,MEX,Mexico,2020,PERTUSSIS,Pertussis (Whooping Cough),3227
Countries,MEX,Mexico,2020,DIPHTHERIA,Diphtheria,539
Countries,MEX,Mexico,2020,TETANUS,Neonatal Tetanus,128
Countries,MEX,Mexico,2020,POLIO,Poliomyelitis,199
Countries,MEX,Mexico,2020,HEPB,Hepatitis B,1320
Countries,MEX,Mexico,2020,TUBERCULOSIS,Tuberculosis,3761
Countries,MEX,Mexico,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,6793
Countries,MEX,Mexico,2020,INFLUENZA,Seasonal Influenza,10155
Countries,MEX,Mexico,2021,MEASLES,Measles,2251
Countries,MEX,Mexico,2021,PERTUSSIS,Pertussis (Whooping Cough),1802
Countries,MEX,Mexico,2021,DIPHTHERIA,Diphtheria,494
Countries,MEX,Mexico,2021,TETANUS,Neonatal Tetanus,1231
Countries,MEX,Mexico,2021,POLIO,Poliomyelitis,79
Countries,MEX,Mexico,2021,HEPB,Hepatitis B,1405
Countries,MEX,Mexico,2021,TUBERCULOSIS,Tuberculosis,3048
Countries,MEX,Mexico,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,7655
Countries,MEX,Mexico,2021,INFLUENZA,Seasonal Influenza,7684
Countries,MEX,Mexico,2022,MEASLES,Measles,2032
Countries,MEX,Mexico,2022,PERTUSSIS,Pertussis (Whooping Cough),1330
Countries,MEX,Mexico,2022,DIPHTHERIA,Diphtheria,7
Countries,MEX,Mexico,2022,TETANUS,Neonatal Tetanus,215
Countries,MEX,Mexico,2022,POLIO,Poliomyelitis,576
Countries,MEX,Mexico,2022,HEPB,Hepatitis B,465
Countries,MEX,Mexico,2022,TUBERCULOSIS,Tuberculosis,2767
Countries,MEX,Mexico,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,6616
Countries,MEX,Mexico,2022,INFLUENZA,Seasonal Influenza,7226
Countries,MEX,Mexico,2023,MEASLES,Measles,1023
Countries,MEX,Mexico,2023,PERTUSSIS,Pertussis (Whooping Cough),949
Countries,MEX,Mexico,2023,DIPHTHERIA,Diphtheria,662
Countries,MEX,Mexico,2023,TETANUS,Neonatal Tetanus,9
Countries,MEX,Mexico,2023,POLIO,Poliomyelitis,629
Countries,MEX,Mexico,2023,HEPB,Hepatitis B,1189
Countries,MEX,Mexico,2023,TUBERCULOSIS,Tuberculosis,3058
Countries,MEX,Mexico,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,3108
Countries,MEX,Mexico,2023,INFLUENZA,Seasonal Influenza,6550
Countries,MEX,Mexico,2024,MEASLES,Measles,1230
Countries,MEX,Mexico,2024,PERTUSSIS,Pertussis (Whooping Cough),351
Countries,MEX,Mexico,2024,DIPHTHERIA,Diphtheria,182
Countries,MEX,Mexico,2024,TETANUS,Neonatal Tetanus,475
Countries,MEX,Mexico,2024,POLIO,Poliomyelitis,113
Countries,MEX,Mexico,2024,HEPB,Hepatitis B,11
Countries,MEX,Mexico,2024,TUBERCULOSIS,Tuberculosis,2162
Countries,MEX,Mexico,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,5280
Countries,MEX,Mexico,2024,INFLUENZA,Seasonal Influenza,3865
Countries,PAK,Pakistan,2010,MEASLES,Measles,10090
Countries,PAK,Pakistan,2010,PERTUSSIS,Pertussis (Whooping Cough),6337
Countries,PAK,Pakistan,2010,DIPHTHERIA,Diphtheria,157
Countries,PAK,Pakistan,2010,TETANUS,Neonatal Tetanus,533
Countries,PAK,Pakistan,2010,POLIO,Poliomyelitis,1143
Countries,PAK,Pakistan,2010,HEPB,Hepatitis B,4729
Countries,PAK,Pakistan,2010,TUBERCULOSIS,Tuberculosis,12055
Countries,PAK,Pakistan,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,21170
Countries,PAK,Pakistan,2010,INFLUENZA,Seasonal Influenza,39951
Countries,PAK,Pakistan,2011,MEASLES,Measles,8379
Countries,PAK,Pakistan,2011,PERTUSSIS,Pertussis (Whooping Cough),5323
Countries,PAK,Pakistan,2011,DIPHTHERIA,Diphtheria,1750
Countries,PAK,Pakistan,2011,TETANUS,Neonatal Tetanus,1561
Countries,PAK,Pakistan,2011,POLIO,Poliomyelitis,1449
Countries,PAK,Pakistan,2011,HEPB,Hepatitis B,4299
Countries,PAK,Pakistan,2011,TUBERCULOSIS,Tuberculosis,13538
Countries,PAK,Pakistan,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,19795
Countries,PAK,Pakistan,2011,INFLUENZA,Seasonal Influenza,24260
Countries,PAK,Pakistan,2012,MEASLES,Measles,8657
Countries,PAK,Pakistan,2012,PERTUSSIS,Pertussis (Whooping Cough),5943
Countries,PAK,Pakistan,2012,DIPHTHERIA,Diphtheria,966
Countries,PAK,Pakistan,2012,TETANUS,Neonatal Tetanus,833
Countries,PAK,Pakistan,2012,POLIO,Poliomyelitis,954
Countries,PAK,Pakistan,2012,HEPB,Hepatitis B,6841
Countries,PAK,Pakistan,2012,TUBERCULOSIS,Tuberculosis,11405
Countries,PAK,Pakistan,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,22451
Countries,PAK,Pakistan,2012,INFLUENZA,Seasonal Influenza,36124
Countries,PAK,Pakistan,2013,MEASLES,Measles,6927
Countries,PAK,Pakistan,2013,PERTUSSIS,Pertussis (Whooping Cough),7057
Countries,PAK,Pakistan,2013,DIPHTHERIA,Diphtheria,9
Countries,PAK,Pakistan,2013,TETANUS,Neonatal Tetanus,973
Countries,PAK,Pakistan,2013,POLIO,Poliomyelitis,354
Countries,PAK,Pakistan,2013,HEPB,Hepatitis B,5317
Countries,PAK,Pakistan,2013,TUBERCULOSIS,Tuberculosis,13096
Countries,PAK,Pakistan,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,18275
Countries,PAK,Pakistan,2013,INFLUENZA,Seasonal Influenza,17768
Countries,PAK,Pakistan,2014,MEASLES,Measles,8641
Countries,PAK,Pakistan,2014,PERTUSSIS,Pertussis (Whooping Cough),5414
Countries,PAK,Pakistan,2014,DIPHTHERIA,Diphtheria,201
Countries,PAK,Pakistan,2014,TETANUS,Neonatal Tetanus,21
Countries,PAK,Pakistan,2014,POLIO,Poliomyelitis,640
Countries,PAK,Pakistan,2014,HEPB,Hepatitis B,4889
Countries,PAK,Pakistan,2014,TUBERCULOSIS,Tuberculosis,14917
Countries,PAK,Pakistan,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,24556
Countries,PAK,Pakistan,2014,INFLUENZA,Seasonal Influenza,31513
Countries,PAK,Pakistan,2015,MEASLES,Measles,8112
Countries,PAK,Pakistan,2015,PERTUSSIS,Pertussis (Whooping Cough),6074
Countries,PAK,Pakistan,2015,DIPHTHERIA,Diphtheria,1175
Countries,PAK,Pakistan,2015,TETANUS,Neonatal Tetanus,926
Countries,PAK,Pakistan,2015,POLIO,Poliomyelitis,1757
Countries,PAK,Pakistan,2015,HEPB,Hepatitis B,4915
Countries,PAK,Pakistan,2015,TUBERCULOSIS,Tuberculosis,14763
Countries,PAK,Pakistan,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,16829
Countries,PAK,Pakistan,2015,INFLUENZA,Seasonal Influenza,26279
Countries,PAK,Pakistan,2016,MEASLES,Measles,5844
Countries,PAK,Pakistan,2016,PERTUSSIS,Pertussis (Whooping Cough),2601
Countries,PAK,Pakistan,2016,DIPHTHERIA,Diphtheria,1335
Countries,PAK,Pakistan,2016,TETANUS,Neonatal Tetanus,495
Countries,PAK,Pakistan,2016,POLIO,Poliomyelitis,988
Countries,PAK,Pakistan,2016,HEPB,Hepatitis B,3857
Countries,PAK,Pakistan,2016,TUBERCULOSIS,Tuberculosis,9241
Countries,PAK,Pakistan,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,15483
Countries,PAK,Pakistan,2016,INFLUENZA,Seasonal Influenza,23921
Countries,PAK,Pakistan,2017,MEASLES,Measles,5230
Countries,PAK,Pakistan,2017,PERTUSSIS,Pertussis (Whooping Cough),3471
Countries,PAK,Pakistan,2017,DIPHTHERIA,Diphtheria,13
Countries,PAK,Pakistan,2017,TETANUS,Neonatal Tetanus,485
Countries,PAK,Pakistan,2017,POLIO,Poliomyelitis,2057
Countries,PAK,Pakistan,2017,HEPB,Hepatitis B,4307
Countries,PAK,Pakistan,2017,TUBERCULOSIS,Tuberculosis,9418
Countries,PAK,Pakistan,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,14100
Countries,PAK,Pakistan,2017,INFLUENZA,Seasonal Influenza,21578
Countries,PAK,Pakistan,2018,MEASLES,Measles,4861
Countries,PAK,Pakistan,2018,PERTUSSIS,Pertussis (Whooping Cough),6600
Countries,PAK,Pakistan,2018,DIPHTHERIA,Diphtheria,12
Countries,PAK,Pakistan,2018,TETANUS,Neonatal Tetanus,526
Countries,PAK,Pakistan,2018,POLIO,Poliomyelitis,1584
Countries,PAK,Pakistan,2018,HEPB,Hepatitis B,3696
Countries,PAK,Pakistan,2018,TUBERCULOSIS,Tuberculosis,9583
Countries,PAK,Pakistan,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,16291
Countries,PAK,Pakistan,2018,INFLUENZA,Seasonal Influenza,21953
Countries,PAK,Pakistan,2019,MEASLES,Measles,6695
Countries,PAK,Pakistan,2019,PERTUSSIS,Pertussis (Whooping Cough),5020
Countries,PAK,Pakistan,2019,DIPHTHERIA,Diphtheria,434
Countries,PAK,Pakistan,2019,TETANUS,Neonatal Tetanus,1502
Countries,PAK,Pakistan,2019,POLIO,Poliomyelitis,10
Countries,PAK,Pakistan,2019,HEPB,Hepatitis B,3964
Countries,PAK,Pakistan,2019,TUBERCULOSIS,Tuberculosis,11960
Countries,PAK,Pakistan,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,14713
Countries,PAK,Pakistan,2019,INFLUENZA,Seasonal Influenza,15714
Countries,PAK,Pakistan,2020,MEASLES,Measles,5511
Countries,PAK,Pakistan,2020,PERTUSSIS,Pertussis (Whooping Cough),4395
Countries,PAK,Pakistan,2020,DIPHTHERIA,Diphtheria,501
Countries,PAK,Pakistan,2020,TETANUS,Neonatal Tetanus,884
Countries,PAK,Pakistan,2020,POLIO,Poliomyelitis,2699
Countries,PAK,Pakistan,2020,HEPB,Hepatitis B,4624
Countries,PAK,Pakistan,2020,TUBERCULOSIS,Tuberculosis,12372
Countries,PAK,Pakistan,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,22476
Countries,PAK,Pakistan,2020,INFLUENZA,Seasonal Influenza,27389
Countries,PAK,Pakistan,2021,MEASLES,Measles,6432
Countries,PAK,Pakistan,2021,PERTUSSIS,Pertussis (Whooping Cough),5336
Countries,PAK,Pakistan,2021,DIPHTHERIA,Diphtheria,715
Countries,PAK,Pakistan,2021,TETANUS,Neonatal Tetanus,449
Countries,PAK,Pakistan,2021,POLIO,Poliomyelitis,897
Countries,PAK,Pakistan,2021,HEPB,Hepatitis B,4810
Countries,PAK,Pakistan,2021,TUBERCULOSIS,Tuberculosis,10279
Countries,PAK,Pakistan,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,24598
Countries,PAK,Pakistan,2021,INFLUENZA,Seasonal Influenza,27228
Countries,PAK,Pakistan,2022,MEASLES,Measles,6785
Countries,PAK,Pakistan,2022,PERTUSSIS,Pertussis (Whooping Cough),2830
Countries,PAK,Pakistan,2022,DIPHTHERIA,Diphtheria,9
Countries,PAK,Pakistan,2022,TETANUS,Neonatal Tetanus,10
Countries,PAK,Pakistan,2022,POLIO,Poliomyelitis,976
Countries,PAK,Pakistan,2022,HEPB,Hepatitis B,4052
Countries,PAK,Pakistan,2022,TUBERCULOSIS,Tuberculosis,7655
Countries,PAK,Pakistan,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,12284
Countries,PAK,Pakistan,2022,INFLUENZA,Seasonal Influenza,17672
Countries,PAK,Pakistan,2023,MEASLES,Measles,3187
Countries,PAK,Pakistan,2023,PERTUSSIS,Pertussis (Whooping Cough),4357
Countries,PAK,Pakistan,2023,DIPHTHERIA,Diphtheria,9
Countries,PAK,Pakistan,2023,TETANUS,Neonatal Tetanus,1207
Countries,PAK,Pakistan,2023,POLIO,Poliomyelitis,1923
Countries,PAK,Pakistan,2023,HEPB,Hepatitis B,1591
Countries,PAK,Pakistan,2023,TUBERCULOSIS,Tuberculosis,7646
Countries,PAK,Pakistan,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,12990
Countries,PAK,Pakistan,2023,INFLUENZA,Seasonal Influenza,10529
Countries,PAK,Pakistan,2024,MEASLES,Measles,3600
Countries,PAK,Pakistan,2024,PERTUSSIS,Pertussis (Whooping Cough),2798
Countries,PAK,Pakistan,2024,DIPHTHERIA,Diphtheria,375
Countries,PAK,Pakistan,2024,TETANUS,Neonatal Tetanus,9
Countries,PAK,Pakistan,2024,POLIO,Poliomyelitis,29
Countries,PAK,Pakistan,2024,HEPB,Hepatitis B,2527
Countries,PAK,Pakistan,2024,TUBERCULOSIS,Tuberculosis,7430
Countries,PAK,Pakistan,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,15488
Countries,PAK,Pakistan,2024,INFLUENZA,Seasonal Influenza,17496
Countries,BGD,Bangladesh,2010,MEASLES,Measles,8885
Countries,BGD,Bangladesh,2010,PERTUSSIS,Pertussis (Whooping Cough),5135
Countries,BGD,Bangladesh,2010,DIPHTHERIA,Diphtheria,1684
Countries,BGD,Bangladesh,2010,TETANUS,Neonatal Tetanus,609
Countries,BGD,Bangladesh,2010,POLIO,Poliomyelitis,1461
Countries,BGD,Bangladesh,2010,HEPB,Hepatitis B,4326
Countries,BGD,Bangladesh,2010,TUBERCULOSIS,Tuberculosis,15419
Countries,BGD,Bangladesh,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,23087
Countries,BGD,Bangladesh,2010,INFLUENZA,Seasonal Influenza,26960
Countries,BGD,Bangladesh,2011,MEASLES,Measles,6489
Countries,BGD,Bangladesh,2011,PERTUSSIS,Pertussis (Whooping Cough),6078
Countries,BGD,Bangladesh,2011,DIPHTHERIA,Diphtheria,10
Countries,BGD,Bangladesh,2011,TETANUS,Neonatal Tetanus,10
Countries,BGD,Bangladesh,2011,POLIO,Poliomyelitis,477
Countries,BGD,Bangladesh,2011,HEPB,Hepatitis B,5735
Countries,BGD,Bangladesh,2011,TUBERCULOSIS,Tuberculosis,11763
Countries,BGD,Bangladesh,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,25519
Countries,BGD,Bangladesh,2011,INFLUENZA,Seasonal Influenza,25262
Countries,BGD,Bangladesh,2012,MEASLES,Measles,8857
Countries,BGD,Bangladesh,2012,PERTUSSIS,Pertussis (Whooping Cough),8979
Countries,BGD,Bangladesh,2012,DIPHTHERIA,Diphtheria,393
Countries,BGD,Bangladesh,2012,TETANUS,Neonatal Tetanus,8
Countries,BGD,Bangladesh,2012,POLIO,Poliomyelitis,1144
Countries,BGD,Bangladesh,2012,HEPB,Hepatitis B,3606
Countries,BGD,Bangladesh,2012,TUBERCULOSIS,Tuberculosis,10371
Countries,BGD,Bangladesh,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,23475
Countries,BGD,Bangladesh,2012,INFLUENZA,Seasonal Influenza,27720
Countries,BGD,Bangladesh,2013,MEASLES,Measles,9779
Countries,BGD,Bangladesh,2013,PERTUSSIS,Pertussis (Whooping Cough),4326
Countries,BGD,Bangladesh,2013,DIPHTHERIA,Diphtheria,916
Countries,BGD,Bangladesh,2013,TETANUS,Neonatal Tetanus,1131
Countries,BGD,Bangladesh,2013,POLIO,Poliomyelitis,2673
Countries,BGD,Bangladesh,2013,HEPB,Hepatitis B,4105
Countries,BGD,Bangladesh,2013,TUBERCULOSIS,Tuberculosis,13214
Countries,BGD,Bangladesh,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,17904
Countries,BGD,Bangladesh,2013,INFLUENZA,Seasonal Influenza,23306
Countries,BGD,Bangladesh,2014,MEASLES,Measles,7122
Countries,BGD,Bangladesh,2014,PERTUSSIS,Pertussis (Whooping Cough),4377
Countries,BGD,Bangladesh,2014,DIPHTHERIA,Diphtheria,1318
Countries,BGD,Bangladesh,2014,TETANUS,Neonatal Tetanus,1346
Countries,BGD,Bangladesh,2014,POLIO,Poliomyelitis,1019
Countries,BGD,Bangladesh,2014,HEPB,Hepatitis B,5373
Countries,BGD,Bangladesh,2014,TUBERCULOSIS,Tuberculosis,15172
Countries,BGD,Bangladesh,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,25223
Countries,BGD,Bangladesh,2014,INFLUENZA,Seasonal Influenza,19104
Countries,BGD,Bangladesh,2015,MEASLES,Measles,5627
Countries,BGD,Bangladesh,2015,PERTUSSIS,Pertussis (Whooping Cough),4829
Countries,BGD,Bangladesh,2015,DIPHTHERIA,Diphtheria,900
Countries,BGD,Bangladesh,2015,TETANUS,Neonatal Tetanus,9
Countries,BGD,Bangladesh,2015,POLIO,Poliomyelitis,1156
Countries,BGD,Bangladesh,2015,HEPB,Hepatitis B,4539
Countries,BGD,Bangladesh,2015,TUBERCULOSIS,Tuberculosis,12205
Countries,BGD,Bangladesh,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,18589
Countries,BGD,Bangladesh,2015,INFLUENZA,Seasonal Influenza,24145
Countries,BGD,Bangladesh,2016,MEASLES,Measles,6468
Countries,BGD,Bangladesh,2016,PERTUSSIS,Pertussis (Whooping Cough),5157
Countries,BGD,Bangladesh,2016,DIPHTHERIA,Diphtheria,1940
Countries,BGD,Bangladesh,2016,TETANUS,Neonatal Tetanus,561
Countries,BGD,Bangladesh,2016,POLIO,Poliomyelitis,1491
Countries,BGD,Bangladesh,2016,HEPB,Hepatitis B,3406
Countries,BGD,Bangladesh,2016,TUBERCULOSIS,Tuberculosis,12638
Countries,BGD,Bangladesh,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,12467
Countries,BGD,Bangladesh,2016,INFLUENZA,Seasonal Influenza,17761
Countries,BGD,Bangladesh,2017,MEASLES,Measles,8082
Countries,BGD,Bangladesh,2017,PERTUSSIS,Pertussis (Whooping Cough),3999
